Action;CategoryPath;ID;Name;Code;Description;ShortDescription;Brand;Price;RRP;Image1;Image2;Image3;Image4;Image5;MetaTitle;MetaDescription;MetaKeywords;Stock;Weight;TaxRateID;Condition;GTIN;MPN;SpecialOffer;OrderLocation;OrderNote;Hidden;Image1Address;Image2Address;WebAddress;VariantNames;VariantItem1;VariantItem2;VariantItem3;VariantItem4;VariantItem5;VariantDefault;Image3Address;Image4Address;Image5Address;CategoryManagement;RelatedProducts;OptionName;OptionSize;OptionType;OptionValidation;OptionItemName;OptionItemPriceExtra;OptionItemOrder
Product Variant;Home > Lencería Femenina > Leggins;685;Leggins cruzados;LFNSSM-LEG-2411;"<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Leggins cruzados.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Este tipo de Leggins esta compuesto por un 85% de Nailon y un 15% de elastano.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Precios especiales para distribuidores.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">No dejen de consultar nuestras ofertas para los packs de Leggins.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;""><img src=""http://www.lenceriafinissima.com/images/inch.jpg"" border=""0"" alt="""" /></p>";"Leggins de naylon diseño cruzado.";Lencería Finíssima;8.00;9.68;Image Assigned;Image Assigned;Image Assigned;Image Assigned;Image Assigned;;;;999;0;1;;;;No;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-2411.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24113.jpg;;Talla;Talla única;;;;;Yes;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24111.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24112.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24114.jpg;;;;;;;;;
Product Variant;Home > Lencería Femenina > Leggins;685;Leggins cruzados;LFNSSM-LEG-2411;"<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Leggins cruzados.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Este tipo de Leggins esta compuesto por un 85% de Nailon y un 15% de elastano.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Precios especiales para distribuidores.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">No dejen de consultar nuestras ofertas para los packs de Leggins.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;""><img src=""http://www.lenceriafinissima.com/images/inch.jpg"" border=""0"" alt="""" /></p>";"Leggins de naylon diseño cruzado.";Lencería Finíssima;8.00;9.68;Image Assigned;Image Assigned;Image Assigned;Image Assigned;Image Assigned;;;;999;0;1;;;;No;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-2411.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24113.jpg;;Color;Rojo;;;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24111.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24112.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24114.jpg;;;;;;;;;
Product Variant;Home > Lencería Femenina > Leggins;685;Leggins cruzados;LFNSSM-LEG-2411;"<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Leggins cruzados.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Este tipo de Leggins esta compuesto por un 85% de Nailon y un 15% de elastano.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Precios especiales para distribuidores.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">No dejen de consultar nuestras ofertas para los packs de Leggins.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;""><img src=""http://www.lenceriafinissima.com/images/inch.jpg"" border=""0"" alt="""" /></p>";"Leggins de naylon diseño cruzado.";Lencería Finíssima;8.00;9.68;Image Assigned;Image Assigned;Image Assigned;Image Assigned;Image Assigned;;;;999;0;1;;;;No;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-2411.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24113.jpg;;Color;Marron;;;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24111.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24112.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24114.jpg;;;;;;;;;
Product Variant;Home > Lencería Femenina > Leggins;685;Leggins cruzados;LFNSSM-LEG-2411;"<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Leggins cruzados.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Este tipo de Leggins esta compuesto por un 85% de Nailon y un 15% de elastano.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Precios especiales para distribuidores.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">No dejen de consultar nuestras ofertas para los packs de Leggins.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;""><img src=""http://www.lenceriafinissima.com/images/inch.jpg"" border=""0"" alt="""" /></p>";"Leggins de naylon diseño cruzado.";Lencería Finíssima;8.00;9.68;Image Assigned;Image Assigned;Image Assigned;Image Assigned;Image Assigned;;;;999;0;1;;;;No;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-2411.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24113.jpg;;Color;Rosa;;;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24111.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24112.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24114.jpg;;;;;;;;;
Product Variant;Home > Lencería Femenina > Leggins;685;Leggins cruzados;LFNSSM-LEG-2411;"<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Leggins cruzados.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Este tipo de Leggins esta compuesto por un 85% de Nailon y un 15% de elastano.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Precios especiales para distribuidores.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">No dejen de consultar nuestras ofertas para los packs de Leggins.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;""><img src=""http://www.lenceriafinissima.com/images/inch.jpg"" border=""0"" alt="""" /></p>";"Leggins de naylon diseño cruzado.";Lencería Finíssima;8.00;9.68;Image Assigned;Image Assigned;Image Assigned;Image Assigned;Image Assigned;;;;999;0;1;;;;No;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-2411.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24113.jpg;;Color;Azul electrico;;;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24111.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24112.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24114.jpg;;;;;;;;;
Product Variant;Home > Lencería Femenina > Leggins;685;Leggins cruzados;LFNSSM-LEG-2411;"<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Leggins cruzados.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Este tipo de Leggins esta compuesto por un 85% de Nailon y un 15% de elastano.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Precios especiales para distribuidores.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">No dejen de consultar nuestras ofertas para los packs de Leggins.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;""><img src=""http://www.lenceriafinissima.com/images/inch.jpg"" border=""0"" alt="""" /></p>";"Leggins de naylon diseño cruzado.";Lencería Finíssima;8.00;9.68;Image Assigned;Image Assigned;Image Assigned;Image Assigned;Image Assigned;;;;999;0;1;;;;No;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-2411.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24113.jpg;;Color;Azul;;;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24111.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24112.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24114.jpg;;;;;;;;;
Product;Home > Lencería Femenina > Leggins;686;Leggins grises dos;LFNSSM-LEG-2412;"<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Leggins clasic.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Este tipo de Leggins esta compuesto por un 85% de Nailon y un 15% de elastano.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Precios especiales para distribuidores.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">No dejen de consultar nuestras ofertas para los packs de Leggins.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;""><img src=""http://www.lenceriafinissima.com/images/inch.jpg"" border=""0"" alt="""" /></p>";"Leggins de naylon en color gris.";Lencería Finíssima;6.50;7.87;Image Assigned;No Image Assigned;No Image Assigned;No Image Assigned;No Image Assigned;;;;999;0;1;;;;No;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-2412.jpg;;;;;;;;;;;;;;;;;;;;;
Product Variant;Home > Lencería Femenina > Leggins;686;Leggins grises dos;LFNSSM-LEG-2412;"<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Leggins clasic.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Este tipo de Leggins esta compuesto por un 85% de Nailon y un 15% de elastano.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Precios especiales para distribuidores.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">No dejen de consultar nuestras ofertas para los packs de Leggins.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;""><img src=""http://www.lenceriafinissima.com/images/inch.jpg"" border=""0"" alt="""" /></p>";"Leggins de naylon en color gris.";Lencería Finíssima;6.50;7.87;Image Assigned;No Image Assigned;No Image Assigned;No Image Assigned;No Image Assigned;;;;999;0;1;;;;No;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-2412.jpg;;;Talla;Talla única;;;;;Yes;;;;;;;;;;;;
Product;Home > Lencería Femenina > Leggins;687;Leggins vaquero clasic;LFNSSM-LEG-2413;"<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Leggins vaquero.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Este tipo de Leggins esta compuesto por un 85% de Nailon y un 15% de elastano.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Precios especiales para distribuidores.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">No dejen de consultar nuestras ofertas para los packs de Leggins.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;""><img src=""http://www.lenceriafinissima.com/images/inch.jpg"" border=""0"" alt="""" /></p>";"Leggins de naylón diseño vaquero.";Lencería Finíssima;6.50;7.87;Image Assigned;Image Assigned;Image Assigned;Image Assigned;Image Assigned;;;;999;0;1;;;;No;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-2413.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24131.jpg;;;;;;;;;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24133.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24134.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24135.jpg;;;;;;;;;
Product Variant;Home > Lencería Femenina > Leggins;687;Leggins vaquero clasic;LFNSSM-LEG-2413;"<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Leggins vaquero.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Este tipo de Leggins esta compuesto por un 85% de Nailon y un 15% de elastano.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Precios especiales para distribuidores.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">No dejen de consultar nuestras ofertas para los packs de Leggins.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;""><img src=""http://www.lenceriafinissima.com/images/inch.jpg"" border=""0"" alt="""" /></p>";"Leggins de naylón diseño vaquero.";Lencería Finíssima;6.50;7.87;Image Assigned;Image Assigned;Image Assigned;Image Assigned;Image Assigned;;;;999;0;1;;;;No;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-2413.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24131.jpg;;Talla;Talla única;;;;;Yes;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24133.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24134.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24135.jpg;;;;;;;;;
Product Variant;Home > Lencería Femenina > Leggins;687;Leggins vaquero clasic;LFNSSM-LEG-2413;"<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Leggins vaquero.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Este tipo de Leggins esta compuesto por un 85% de Nailon y un 15% de elastano.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Precios especiales para distribuidores.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">No dejen de consultar nuestras ofertas para los packs de Leggins.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;""><img src=""http://www.lenceriafinissima.com/images/inch.jpg"" border=""0"" alt="""" /></p>";"Leggins de naylón diseño vaquero.";Lencería Finíssima;6.50;7.87;Image Assigned;Image Assigned;Image Assigned;Image Assigned;Image Assigned;;;;999;0;1;;;;No;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-2413.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24131.jpg;;Color;Azul;;;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24133.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24134.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-24135.jpg;;;;;;;;;
